,Name,Date Unblocked,Website,Archived Block Message[0],Archived Block Message[1],Block Message Screenshot,Website Archives[0],Website Archives[1],URL Country
427,Journal Star,2018-07-28,https://www.pjstar.com,,,,https://web.archive.org/web/2/http://www.pjstar.com,,
428,Journal Times,,https://journaltimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/journaltimes-com.png,https://web.archive.org/web/2/https://journaltimes.com/,,
429,Journal-Courier,,https://www.myjournalcourier.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-myjournalcourier-com.png,https://web.archive.org/web/2/https://www.myjournalcourier.com/,,"US
"
430,"KAGS (College Station, TX)",,http://www.kagstv.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kagstv-com.png,https://web.archive.org/web/2/http://www.kagstv.com/,,
431,"KARE11 (Minneapolis, MN)",,https://www.kare11.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kare11-com.png,,,
432,"Katy Times (Katy, Texas)",,http://katytimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/katytimes-com.png,https://web.archive.org/web/2/http://katytimes.com/,,
433,"KBJR (Duluth, MN)",2018-09-18,https://kbjr6.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kbjr6-com.png,https://web.archive.org/web/2/http://www.kbjr6.com/,,
434,"KBMT (Beaumont, TX)",,https://www.12newsnow.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-12newsnow-com.png,https://web.archive.org/web/2/https://www.12newsnow.com/,,
435,"KCCI-TV (Des Moines, IA)",,https://www.kcci.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kcci-com.png,,,"US
"
436,"KCEN (Waco, TX)",,https://www.kcentv.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kcentv-com.png,https://web.archive.org/web/2/http://www.kcentv.com/,,
437,KCRA-TV,,https://www.kcra.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kcra-com.png,,,"US
"
438,"KCTV5 News (Fairway, Kansas)",,https://www.kctv5.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kctv5-com.png,https://web.archive.org/web/2/https://www.kctv5.com,,
439,KDAF Dallas,,https://cw33.com,https://archive.fo/HjEbc,,https://data.verifiedjoseph.com/files/gdpr-screenshots/cw33-com.png,https://web.archive.org/web/2/https://cw33.com/,,
440,"Kearney Hub (Kearney, Nebraska)",,https://www.kearneyhub.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kearneyhub-com.png,,,"US
"
441,Kenosha News,,https://www.kenoshanews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kenoshanews-com.png,,,
442,"KENS (San Antonio, TX)",,https://www.kens5.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kens5-com.png,https://web.archive.org/web/2/https://www.kens5.com/,,
443,Kentucky Barkley News Central,,http://www.kentuckybarkleynews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kentuckybarkleynews-com.png,,,"US
"
444,Kentucky New Era,,http://www.kentuckynewera.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kentuckynewera-com.png,https://web.archive.org/web/2/http://www.kentuckynewera.com/,,
445,KentWired.com,,http://www.kentwired.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kentwired-com.png,https://web.archive.org/web/2/http://www.kentwired.com,,
446,"KETV (Omaha, NE)",,https://www.ketv.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ketv-com.png,,,"US
"
447,"KGW (Portland, OR)",,https://www.kgw.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kgw-com.png,https://web.archive.org/web/2/https://www.kgw.com/,,
448,KHBS-TV/KHOG-TV (Fort Smith AR),,http://www.4029tv.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-4029tv-com.png,,,"US
"
449,"KHOU (Houston, TX)",,https://www.khou.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-khou-com.png,https://web.archive.org/web/2/https://www.khou.com/,,
450,"KIII (Corpus Christi, TX)",,http://www.kiiitv.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kiiitv-com.png,https://web.archive.org/web/2/http://www.kiiitv.com/,,
451,"KING (Seattle, WA)",,https://www.king5.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-king5-com.png,https://web.archive.org/web/2/https://www.king5.com/,,
452,Kingston Reporter,,http://kingston.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/kingston-wickedlocal-com.png,https://web.archive.org/web/2/http://kingston.wickedlocal.com/,,
453,Kiowa County Signal,2018-08-27,http://www.kiowacountysignal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kiowacountysignal-com.png,https://web.archive.org/web/2/http://www.kiowacountysignal.com,,
454,Kirksville Daily Express,2018-08-27,http://www.kirksvilledailyexpress.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kirksvilledailyexpress-com.png,https://web.archive.org/web/2/http://www.kirksvilledailyexpress.com,,
455,KMAland,2018-08-22,http://www.kmaland.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kmaland-com.png,,,
456,"KMBC-TV (Kansas City, MO)",,https://www.kmbc.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kmbc-com.png,,,"US
"
457,"Knoxville Journal Express (Knoxville, IA)",,https://www.journalexpress.net,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-journalexpress-net.png,,,"US
"
458,"KOAT-TV (Albuquerque, NM)",,https://www.koat.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-koat-com.png,,,"US
"
459,"KOCO-TV (Oklahoma City, OK)",,https://www.koco.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-koco-com.png,,,"US
"
460,Kodiak Daily Mirror,,http://www.kodiakdailymirror.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kodiakdailymirror-com.png,https://web.archive.org/web/2/http://www.kodiakdailymirror.com/,,
461,Kokomo Perspective,,http://kokomoperspective.com,https://archive.fo/I9cjR,,https://data.verifiedjoseph.com/files/gdpr-screenshots/kokomoperspective-com.png,https://web.archive.org/web/2/http://kokomoperspective.com/,,"US
"
462,Kokomo Tribune,,http://www.kokomotribune.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kokomotribune-com.png,https://web.archive.org/web/2/http://www.kokomotribune.com/,,"US
"
463,KPC Media Group,2018-11-08,https://www.kpcnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kpcnews-com.png,,,"US
"
464,KPLR11 St. Louis,,https://kplr11.com,https://archive.fo/Knpbn,,https://data.verifiedjoseph.com/files/gdpr-screenshots/kplr11-com.png,https://web.archive.org/web/2/https://kplr11.com/,,
465,"KPVI (Pocatello, ID)",,https://www.kpvi.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kpvi-com.png,https://web.archive.org/web/2/https://www.kpvi.com/,,
466,"KREM (Spokane, WA)",,https://www.krem.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-krem-com.png,https://web.archive.org/web/2/https://www.krem.com/,,
467,Krispy Kreme,,https://krispykreme.com,https://web.archive.org/web/20180908143456/https://krispykreme.com/legal/gdpr-notice,,https://data.verifiedjoseph.com/files/gdpr-screenshots/krispykreme-com.png,https://web.archive.org/web/2/https://www.krispykreme.com,,"US
"
468,"KSBW-TV (Monterey-Salinas, CA)",,https://www.ksbw.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ksbw-com.png,,,"US
"
469,"KSDK (St. Louis, MO)",,https://www.ksdk.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ksdk-com.png,,,
470,KTBS 3,,https://www.ktbs.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ktbs-com.png,https://web.archive.org/web/2/https://www.ktbs.com/,,"US
"
471,"KTHV (Little Rock, AR)",,https://www.thv11.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thv11-com.png,https://web.archive.org/web/2/https://www.thv11.com/,,
472,"KTIV (Sioux City, IA)",2018-09-05,https://ktiv.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ktiv-com.png,https://web.archive.org/web/2/http://www.ktiv.com/,,
473,KTLA 5 Los Angeles,,https://ktla.com,https://archive.fo/swVTC,,https://data.verifiedjoseph.com/files/gdpr-screenshots/ktla-com.png,https://web.archive.org/web/2/https://ktla.com/,,
474,"KTTC (Rochester, MN)",2018-09-26,https://kttc.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kttc-com.png,https://web.archive.org/web/2/http://www.kttc.com/,,
475,"KTVB (Boise, ID)",,https://www.ktvb.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ktvb-com.png,https://web.archive.org/web/2/https://www.ktvb.com/,,
476,"KVUE (Austin, TX)",,https://www.kvue.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kvue-com.png,https://web.archive.org/web/2/https://www.kvue.com/,,
477,"KWWL (Waterloo, IA)",2018-09-28,https://kwwl.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kwwl-com.png,https://web.archive.org/web/2/http://www.kwwl.com/,,
478,"KXLT (Rochester, MN)",2018-09-28,https://myfox47.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-myfox47-com.png,https://web.archive.org/web/2/http://www.myfox47.com/,,
479,"KXTV (Sacramento, CA)",,https://www.abc10.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-abc10-com.png,https://web.archive.org/web/2/https://www.abc10.com/,,
480,"KXVA (Abilene, TX)",,https://www.fox15abilene.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-fox15abilene-com.png,https://web.archive.org/web/2/https://www.fox15abilene.com/,,
481,"KYTX (Tyler, TX)",,https://www.cbs19.tv,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-cbs19-tv.png,https://web.archive.org/web/2/https://www.cbs19.tv/,,
482,"KYUR (Anchorage, AK)",,http://www.youralaskalink.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-youralaskalink-com.png,https://web.archive.org/web/2/http://www.youralaskalink.com/,,"US
"
483,La Crosse Tribune,,https://lacrossetribune.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/lacrossetribune-com.png,https://web.archive.org/web/2/https://lacrossetribune.com/,,
484,La Junta Tribune-Democrat,2018-11-05,http://www.lajuntatribunedemocrat.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lajuntatribunedemocrat-com.png,https://web.archive.org/web/2/http://www.lajuntatribunedemocrat.com,,
485,La Voz Lancaster,,https://www.lavozlancaster.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lavozlancaster-com.png,https://web.archive.org/web/2/https://www.lavozlancaster.com/,,"US
"
486,"Ladue News (Ladue, Missouri)",,http://www.laduenews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-laduenews-com.png,https://web.archive.org/web/2/http://www.laduenews.com,,
487,"Lake County Examiner (Lakeview, Oregon)",,http://www.lakecountyexam.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lakecountyexam-com.png,,,"US
"
488,Lake Geneva News.net,,http://www.lakegenevanews.net,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lakegenevanews-net.png,,,
489,"LakeExpo (Osage Beach, Missouri)",,https://www.lakeexpo.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lakeexpo-com.png,https://web.archive.org/web/2/https://www.lakeexpo.com,,"US
"
490,Lancaster Farming,,https://www.lancasterfarming.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lancasterfarming-com.png,https://web.archive.org/web/2/https://www.lancasterfarming.com/,,"US
"
491,LancasterOnline,,https://lancasteronline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/lancasteronline-com.png,https://web.archive.org/web/2/https://lancasteronline.com/,,"US
"
492,"Laramie Boomerang (Laramie, Wyoming)",,http://www.laramieboomerang.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-laramieboomerang-com.png,https://web.archive.org/web/2/http://www.laramieboomerang.com/,,"US
"
493,Laredo Morning Times,,http://www.lmtonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lmtonline-com.png,https://web.archive.org/web/2/http://www.lmtonline.com/,,"US
"
494,Le Bulletin des agriculteurs,,http://lebulletin.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/lebulletin-com.png,https://web.archive.org/web/2/http://lebulletin.com,,"CA
"
495,Le Journal de Qu̩bec,,http://www.journaldequebec.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-journaldequebec-com.png,http://web.archive.org/web/2/http://www.journaldequebec.com,,"CA
"
496,Leavenworth Times,2018-08-27,http://www.leavenworthtimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-leavenworthtimes-com.png,https://web.archive.org/web/2/http://www.leavenworthtimes.com,,
497,Lebanon Express,,https://lebanon-express.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/lebanon-express-com.png,https://web.archive.org/web/2/https://lebanon-express.com/,,
498,Lee Enterprises,,https://lee.net,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/lee-net.png,https://web.archive.org/web/2/http://lee.net/,,
499,Leesville Daily Leader,,http://www.leesvilledailyleader.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-leesvilledailyleader-com.png,https://web.archive.org/web/2/http://www.leesvilledailyleader.com,,
500,Lewiston Morning Tribune,,https://lmtribune.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/lmtribune-com.png,https://web.archive.org/web/2/https://lmtribune.com/,,
501,"Lexington Clipper-Herald (Lexington, Nebraska)",,https://lexch.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/lexch-com.png,http://web.archive.org/web/2/https://lexch.com,,"US
"
502,Lexington Minuteman,,http://lexington.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/lexington-wickedlocal-com.png,https://web.archive.org/web/2/http://lexington.wickedlocal.com,,
503,LifeBuzz,,https://www.lifebuzz.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/lifebuzz-com.png,http://web.archive.org/web/2/http://lifebuzz.com/,,
504,Lincoln Journal,,http://lincoln.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/lincoln-wickedlocal-com.png,https://web.archive.org/web/2/http://lincoln.wickedlocal.com,,
505,Lincoln Journal Star,,https://journalstar.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/journalstar-com.png,https://web.archive.org/web/2/https://journalstar.com/,,
506,"Lincoln Times News (Lincolnton, North Carolina)",,https://www.lincolntimesnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lincolntimesnews-com.png,http://web.archive.org/web/2/https://www.lincolntimesnews.com,,
507,Linn County Leader,2018-08-27,http://www.linncountyleader.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-linncountyleader-com.png,https://web.archive.org/web/2/http://www.linncountyleader.com,,
508,Littleton Independent,,http://littleton.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/littleton-wickedlocal-com.png,https://web.archive.org/web/2/http://littleton.wickedlocal.com,,
509,"Lockport Union-Sun & Journal (Lockport, NY)",,https://www.lockportjournal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lockportjournal-com.png,,,"US
"
510,Lodi News-Sentinel,,https://www.lodinews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lodinews-com.png,https://web.archive.org/web/2/https://www.lodinews.com/,,
511,Log Cabin Democrat,2018-09-03,https://www.thecabin.net,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thecabin-net.png,https://web.archive.org/web/2/http://www.thecabin.net,,"US
"
512,"Longview News-Journal (Longview, Texas)",,https://www.news-journal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-news-journal-com.png,https://web.archive.org/web/2/https://www.news-journal.com/,,"US
"
513,Los Angeles Downtown News,,http://www.ladowntownnews.com,https://archive.fo/7Kp67,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ladowntownnews-com.png,https://web.archive.org/web/2/http://www.ladowntownnews.com/,,"US
"
514,Los Angeles Loyolan,,http://www.laloyolan.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-laloyolan-com.png,https://web.archive.org/web/2/http://www.laloyolan.com/,,
515,Los Angeles Times,,http://www.latimes.com,https://archive.fo/odnEN,https://web.archive.org/web/20180811182650/http://www.tronc.com/gdpr/latimes.com/,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-latimes-com.png,https://web.archive.org/web/2/http://www.latimes.com/,,
516,Loudoun Times-Mirror (Virginia),,https://www.loudountimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-loudountimes-com.png,https://web.archive.org/web/2/https://www.loudountimes.com/,,
517,Lubbock Avalanche-Journal,2018-08-22,https://www.lubbockonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lubbockonline-com.png,https://web.archive.org/web/2/https://www.lubbockonline.com/,,
518,Madison,,https://madison.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/madison-com.png,https://web.archive.org/web/2/https://madison.com/,,
519,MagnoliaReporter.com,,http://www.magnoliareporter.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-magnoliareporter-com.png,https://web.archive.org/web/2/http://www.magnoliareporter.com,,
